account_number,Predicted Probability
125195,0.04254047301569452
125196,0.0217617337487386
125197,0.35098254467422013
125198,0.06471053355608208
125199,0.3139021616522379
125200,0.15456651216988443
125201,0.02476497941628128
125202,0.2540091813773116
125203,0.9984536024811781
125204,0.10573612541320067
125205,0.13909218053621866
125206,0.09832347818539826
125207,0.35949321416380003
125208,0.6085566975774693
125209,0.16808636948601863
125210,0.11718892822954351
125211,0.013921536733545611
125212,0.43268398916953144
125213,0.5505984929992992
125214,0.3066489448858031
125215,0.010256474055282561
125216,0.2231619766998021
125217,0.2626659405575154
125218,0.01967639094475016
125219,0.09731739266013865
125220,0.0191118247052509
125221,0.5012608571304685
125222,0.034285153958097364
125223,0.014933238978615954
125224,0.05813374534846128
125225,0.3117457842873181
125226,0.5791564452704324
125227,0.5150712256600097
125228,0.031163811588690492
125229,0.5089697411183642
125230,0.0035292463632989896
125231,0.1613981484849567
125232,0.07473500221077431
125233,0.17062756521049846
125234,0.005988354748593327
125235,0.09385514788579369
125236,0.1881001394112129
125237,0.07116500784273679
125238,0.1987331230617863
125239,0.10305700956576884
125240,0.06631555922109665
125241,0.22428504441376518
125242,0.05606145477597117
125243,0.12622442682427068
125244,0.08559464011140246
125245,0.3758833080876943
125246,0.049496170893629184
125247,0.05207117019533863
125248,0.18592165481191905
125249,0.25630810270383214
125250,0.0940548264431251
125251,0.06145164529408778
125252,0.12202113096938003
125253,0.024417453051904573
125254,0.07134500412232535
125255,0.3686114397939052
125256,0.03887167844415272
125257,0.01643369834801656
125258,0.12863602478761837
125259,0.06714920246074967
125260,0.024524319878593607
125261,0.22258632024943922
125262,0.44471102153890296
125263,0.09019971353005524
125264,0.27195047152976143
125265,0.06981920982567551
125266,0.382374539280043
125267,0.013400468734954051
125268,0.08946738108884103
125269,0.18098178618923413
125270,0.03593190925893196
125271,0.2808623426882911
125272,0.04556074262670712
125273,0.1455795009521726
125274,0.10931449824091168
125275,0.09356154329643536
125276,0.05421185569710359
125277,0.13136937893543704
125278,0.09878464197359066
125279,0.029673386886081215
125280,0.09153971896865258
125281,0.02407804316997931
125282,0.12158405400456739
125283,0.3333210446417302
125284,0.017432537079462837
125285,0.16796049625556586
125286,0.11074017037768483
125287,0.08307855060206917
125288,0.1995472941463738
125289,0.10463353761849314
125290,0.03040513563668103
125291,0.2755502782813265
125292,0.07993456708342869
125293,0.20962148372236017
125294,0.14618710632748974
125295,0.023496746415270053
125296,0.060950314231751956
125297,0.12633592397254859
125298,0.06618377276818704
125299,0.06309312754514726
125300,0.14209835539426333
125301,0.044276275185884235
125302,0.10307598089489259
125303,0.023216186440628808
125304,0.03610088527610297
125305,0.3943608757209222
125306,0.1469073825364906
125307,0.11341022168748696
125308,0.069024219044314
125309,0.09305987387008713
125310,0.05382357689780165
125311,0.15981381475652573
125312,0.04885188045677881
125313,0.1442089358934923
125314,0.13533703962347582
125315,0.07123440601908106
125316,0.09144852766023617
125317,0.04637302378397138
125318,0.6982494926175653
125319,0.02288228886912264
125320,0.19204204770138453
125321,0.17553321266913796
125322,0.2518606063619774
125323,0.05971766344492957
125324,0.005357837696852932
125325,0.13610703893499054
125326,0.05980102380722913
125327,0.527552234205844
125328,0.10623984287344274
125329,0.039987391903144674
125330,0.12154522882898514
125331,0.18824751671683196
125332,0.0376745231059669
125333,0.16383780919207308
125334,0.052081649333371095
125335,0.07793266766511575
125336,0.2221656899134886
125337,0.017926235032437135
125338,0.14182854854709356
125339,0.3256409480651697
125340,0.09006822354689166
125341,0.02481627649919574
125342,0.06569591415734856
125343,0.014982750195943757
125344,0.2673859105625455
125345,0.09120428302157779
125346,0.4010155360465964
125347,0.14663289703964927
125348,0.16254724106639087
125349,0.08119727433463585
125350,0.03465191918460917
125351,0.16945851179122104
125352,0.15677215458554886
125353,0.4283027753855244
125354,0.05927632950755754
125355,0.18361200112417353
125356,0.7001769894888716
125357,0.12067352802882844
125358,0.03936512041765772
125359,0.10778072476346898
125360,0.4442187369381105
125361,0.004426899603407036
125362,0.010034569355583734
125363,0.1092820109453879
125364,0.05068142971554759
125365,0.08790937870951757
125366,0.09465332307348259
125367,0.04528912485810137
125368,0.28915494935770625
125369,0.18967639190426164
125370,0.3622454442085713
125371,0.08210634756112188
125372,0.05738935665416332
125373,0.2621629242267533
125374,0.056239498652553
125375,0.017881133894604658
125376,0.1266420818620923
125377,0.18229643093668485
125378,0.1773116124892534
125379,0.27682321656250397
125380,0.5762113244510925
125381,0.14959653239702633
125382,0.41156149163005157
125383,0.03119694684744291
125384,0.06049812060522658
125385,0.6005464358705209
125386,0.010294643888618301
125387,0.24682905849818956
125388,0.05427845393681275
125389,0.143315775429043
125390,0.0528581658867302
125391,0.17124408553196113
125392,0.6639910310482949
125393,0.0794813840064234
125394,0.49561913539273406
125395,0.045311657947056244
125396,0.013974793276599635
125397,0.3165371479004822
125398,0.08687848883242481
125399,0.024408867831014668
125400,0.41002674291843616
125401,0.11623228892811098
125402,0.25509397728183847
125403,0.6625834011383668
125404,0.14726220590220404
125405,0.027499752992149355
125406,0.1025867205327281
125407,0.49749030957702284
125408,0.09829293291058809
125409,0.031246441582200992
125410,0.5145273416909435
125411,0.4880766342832137
125412,0.13969042806099213
125413,0.07259728610233972
125414,0.04431166162640666
125415,0.33892181217860334
125416,0.10917142549318516
125417,0.08250709608307398
125418,0.021658440281392247
125419,0.03499695307862156
125420,0.23255585987702246
125421,0.06992306841327686
125422,0.06354306010993167
125423,0.17363803093582592
125424,0.10000618175822937
125425,0.42649962864919766
125426,0.022796955262095103
125427,0.005139493183105879
125428,0.21648782113872625
125429,0.438659107028044
125430,0.1574174860097431
125431,0.08825051954936387
125432,0.14066189063255832
125433,0.1811685321270092
125434,0.9494581587582994
125435,0.7656517656049714
125436,0.10193518053990634
125437,0.17471872948551848
125438,0.3327553927801814
125439,0.3081819738789952
125440,0.015053877607533036
125441,0.20320958370134246
125442,0.1614745723114155
125443,0.39043452267265655
125444,0.06864969975794727
125445,0.11661899190251185
125446,0.27300893680587784
125447,0.3640509696898784
125448,0.06267927467450835
125449,0.019816869577838
125450,0.47648083430108457
125451,0.11313514575036786
125452,0.019303056433750736
125453,0.06153749249176126
125454,0.18704350541954634
125455,0.08908841774275211
125456,0.43240832162613135
125457,0.05546554836483535
125458,0.092147838479222
125459,0.10852106629037626
125460,0.09837781632135609
125461,0.10059264509037598
125462,0.15673348639952886
125463,0.012827164480821397
125464,0.0170559598453475
125465,0.027492912944452337
125466,0.01851943910148406
125467,0.09196911968362009
125468,0.22806736235164995
125469,0.17583535435578293
125470,0.039675164843024704
125471,0.9121686967489144
125472,0.23570043742573277
125473,0.5715742269166412
125474,0.13034656931697025
125475,0.03316214294598146
125476,0.0909904604896382
125477,0.15432367920941348
125478,0.12867712827314773
125479,0.11989060614040967
125480,0.15914152429735254
125481,0.05330359610043139
125482,0.07074945933076245
125483,0.028131926967905008
125484,0.0325979639595321
125485,0.08153475600027384
125486,0.12443393080546242
125487,0.08370103121811305
125488,0.1388515361135065
125489,0.0796828818912023
125490,0.11446759085668702
125491,0.04726325632528467
125492,0.03822020454305232
125493,0.044450508173435675
125494,0.0865137090032106
125495,0.3689562699106478
125496,0.09001029716063483
125497,0.04422822251953316
125498,0.05146915179925785
125499,0.16184930391232824
125500,0.13223149382663837
125501,0.13542300640752034
125502,0.06490511921905852
125503,0.4902276248743276
125504,0.022962702591462165
125505,0.15287369192579967
125506,0.15327822439095573
125507,0.013899091406738066
125508,0.2874375731801013
125509,0.05471106749563437
125510,0.42786654714365707
125511,0.10848428384624752
125512,0.03190951843406312
125513,0.06204517020777238
125514,0.11747304127000827
125515,0.003634090455380826
125516,0.03746509790516733
125517,0.16087449147765617
125518,0.12724821206963033
125519,0.005325188098544191
125520,0.013251218433934304
125521,0.059029627269628175
125522,0.04644070240633186
125523,0.45344225470286215
125524,0.10279996033999382
125525,0.18307005413927419
125526,0.14354459129666514
125527,0.2370041007733112
125528,0.07952490210072638
125529,0.067809751839981
125530,0.09179753488418883
125531,0.1940562823991867
125532,0.02338369656114388
125533,0.007235682248113126
125534,0.03025398195813833
125535,0.016801026974165103
125536,0.10968770109892625
125537,0.04637551580679722
125538,0.3968385801434057
125539,0.14118556028115653
125540,0.1561563362225238
125541,0.17546636154951709
125542,0.46606299229059656
125543,0.03484183869249529
125544,0.018062689182921678
125545,0.15909095457975192
125546,0.04111582857324714
125547,0.15158817407071065
125548,0.10319434553439659
125549,0.432857404192281
125550,0.11629961914221484
125551,0.17683150024444397
125552,0.059645339429757915
125553,0.5904070001701132
125554,0.18047197477071344
125555,0.09176509568461189
125556,0.08454603139908416
125557,0.14320633948500175
125558,0.06155252414203809
125559,0.3171815881737073
125560,0.033806142000136104
125561,0.24458878448634291
125562,0.7948061707164248
125563,0.014819658888095959
125564,0.23004261766533063
125565,0.059790102726589134
125566,0.14706868739459342
125567,0.03779449275615644
125568,0.190186780774131
125569,0.1754637007521872
125570,0.2570168258433443
125571,0.04568057948724081
125572,0.17323236280406468
125573,0.05548232213113564
125574,0.01828804018196826
125575,0.10309280865928354
125576,0.17920148473832512
125577,0.07861796435676116
125578,0.1879361751268784
125579,0.5169630106278057
125580,0.08903228378151977
125581,0.0101427557163884
125582,0.01364411767758298
125583,0.16914315735870422
125584,0.18845075795432842
125585,0.0052023788662388
125586,0.03233356575032661
125587,0.016187893131940956
125588,0.6499857774396718
125589,0.11256581847991888
125590,0.558609915452727
125591,0.5372498059168959
125592,0.25140832995090295
125593,0.6442413444507239
125594,0.4841724419619855
125595,0.024371889082661018
125596,0.031223917696405548
125597,0.18672573090192884
125598,0.0517591893470199
125599,0.09090679200092588
125600,0.04182817562906311
125601,0.33831070102581984
125602,0.07691151615922034
125603,0.16351054146572672
125604,0.008162998107857864
125605,0.0887820925752886
125606,0.04762630396568035
125607,0.024873566689132084
125608,0.22134322805876025
125609,0.1233887309700584
125610,0.21051960251018897
125611,0.10232543853920151
125612,0.32216330212246075
125613,0.17080806040792063
125614,0.08314264183243239
125615,0.258459008093742
125616,0.019431347892086892
125617,0.01228276714951176
125618,0.09097147543780666
125619,0.3973051963239054
125620,0.13203126722474806
125621,0.07991642091638375
125622,0.19899594899986708
125623,0.05222894263715892
125624,0.08051602376947253
125625,0.08465867041097001
125626,0.12683894528595932
125627,0.07397791984960649
125628,0.5433318147467773
125629,0.026837891654439876
125630,0.2557705835715521
125631,0.022214919968053838
125632,0.06068328541303472
125633,0.06308679411012205
125634,0.2407251465255737
125635,0.7860918570604786
125636,0.10007482871856939
125637,0.22670093828693771
125638,0.104484597773631
125639,0.04542836404176782
125640,0.010471740577126031
125641,0.10783109589612258
125642,0.06796336877457443
125643,0.018938626698082033
125644,0.06560697978140095
125645,0.21101940417547368
125646,0.007966473421713745
125647,0.1067387125002351
125648,0.04476474607124097
125649,0.6254451850367381
125650,0.17017675397028342
125651,0.08775385028351848
125652,0.03864184970554521
125653,0.18184486861766738
125654,0.24355156216129645
125655,0.050138992631343325
125656,0.03762619931032482
125657,0.040798925720017414
125658,0.16897488646254952
125659,0.11084585418821158
125660,0.06184148350657968
125661,0.30916728852410674
125662,0.09107791069984773
125663,0.6480866920919172
125664,0.0769658088766264
125665,0.1646943055978635
125666,0.13244036267526055
125667,0.08423338224026129
125668,0.12317753188132764
125669,0.20680528174517987
125670,0.02880492385416857
125671,0.025390357615127365
125672,0.5655161586722516
125673,0.24334523174324094
125674,0.14985710312448416
125675,0.07919494183880786
125676,0.27091300103354976
125677,0.16145440054189278
125678,0.0594975452891933
125679,0.3485788420297263
125680,0.04544485488588037
125681,0.0881692973111672
125682,0.21197215973484534
125683,0.2913089921005699
125684,0.4847963344371568
125685,0.16258453007955018
125686,0.07530852274933268
125687,0.05134667579375731
125688,0.07127521366412722
125689,0.11791208749224617
125690,0.35835501960855753
125691,0.03054792591528765
125692,0.08170611018277135
125693,0.1374664656214924
125694,0.17264646442255083
125695,0.5922295271958701
125696,0.06183022787530048
125697,0.15991464771354225
125698,0.0334268820255226
125699,0.09815516698895023
125700,0.10584658153031232
125701,0.0226973157090199
125702,0.37927260666110646
125703,0.40201638471428464
125704,0.03242158044798984
125705,0.00863281804102941
125706,0.22640532258335322
125707,0.12316248049793355
125708,0.18265530173097802
125709,0.08270823022012044
125710,0.17775149508861315
125711,0.4021994136024559
125712,0.21041553836091967
125713,0.007518023288202704
125714,0.11555632144930847
125715,0.1370158327905131
125716,0.005355966158724337
125717,0.09929340262441964
125718,0.06457756635341537
125719,0.17053874892363252
125720,0.15134380239560713
125721,0.15918165817999852
125722,0.030446840632419262
125723,0.4285842329776394
125724,0.016413493438205938
125725,0.00409128280953923
125726,0.35581115132348534
125727,0.01737305241912332
125728,0.0412925097034752
125729,0.058613358766029085
125730,0.0005047814002047846
125731,0.45639512415233313
125732,0.039683694341824796
125733,0.11842524721149073
125734,0.6113837712381713
125735,0.8357402578163826
125736,0.11662461156815256
125737,0.05563056427307335
125738,0.06650235577010599
125739,0.45673514921374175
125740,0.08017544525186905
125741,0.07698931483890523
125742,0.12883469413032694
125743,0.16595591434704926
125744,0.822109769683344
125745,0.11422845717011124
125746,1.215595013365664e-05
125747,0.07353563170919301
125748,0.016364624280557075
125749,0.09512988075965635
125750,0.00891983700387417
125751,0.17116342360138476
125752,0.11252101796267792
125753,0.25256506513081617
125754,0.1987032020152614
125755,0.06742790511257815
125756,0.05652724584437982
125757,0.08941513162080984
125758,0.16130510679806434
125759,0.04305287128600753
125760,0.10953881843462838
125761,0.21957397772492518
125762,0.6214989706933636
125763,0.05623927479225321
125764,0.005496917813676666
125765,0.024563691860379457
125766,0.06290377522379634
125767,0.01828808261204434
125768,0.4733727270573242
125769,0.01594908665271834
125770,0.057387454609564986
125771,0.1960307598227649
125772,0.35611321353902486
125773,0.09616772924815697
125774,0.029884147519988285
125775,0.105474006916088
125776,0.5030820359926337
125777,0.4072222532501386
125778,0.15328721371511017
125779,0.03875393440365595
125780,0.5673874021417059
125781,0.6135532397033601
125782,0.10533909482640823
125783,0.07735403802334605
125784,0.0047832143318141725
125785,0.17331632620029838
125786,0.4837497189915828
125787,0.00515708617902427
125788,0.4439241439757266
125789,0.10430070486643424
125790,0.008121358785935808
125791,0.09722632443374642
125792,0.09867583730293376
125793,0.02103129099922054
125794,0.8181090073385024
125795,0.41572495483858507
125796,0.030043888322150776
125797,0.440172359798492
125798,0.250012235167237
125799,0.6568561227366044
125800,0.11346456997558085
125801,0.02278691724729106
125802,0.1330258261282696
125803,0.04136097291226261
125804,0.1822637221383314
125805,0.014585805228691667
125806,0.12560137959869375
125807,0.04265093664400336
125808,0.23185138321594603
125809,0.032956521221955574
125810,0.018967944972619916
125811,0.16704354389604428
125812,0.09942466410159513
125813,0.03284163879608209
125814,0.06326569015417904
125815,0.013471923178296192
125816,0.4699188809418628
125817,0.29454925542254345
125818,0.01601299008268153
125819,0.17920844734403626
125820,0.03328776990336465
125821,0.33512739642632394
125822,0.0001055667247880681
125823,0.06216125384227759
125824,0.13172846888555048
125825,0.114217284140462
125826,0.011218162237001684
125827,0.147046911060145
125828,0.1775485044439756
125829,0.3753718510253403
125830,0.435200160052778
125831,0.04866339165205712
125832,0.05994336467546808
125833,0.09161831422234112
125834,0.5471489993072195
125835,0.3246446976807437
125836,0.1332813122364468
125837,0.156347017773698
125838,0.012084376512592927
125839,0.7200086162298073
125840,0.13008198481054173
125841,0.2640277377465415
125842,0.0464896684627562
125843,0.18753466651700068
125844,0.053357107705238924
125845,0.026118405935723205
125846,0.08169006583793381
125847,0.11089767845964607
125848,0.007983474038383708
125849,0.33391776491513747
125850,0.05511142888582286
125851,0.11833746868723981
125852,0.20949996175003108
125853,0.05144897285525953
125854,0.1917308695834484
125855,0.15668908538610415
125856,0.7512566758920965
125857,0.040081119963351335
125858,0.05456690846527714
125859,0.06212837952962577
125860,0.061245753323326664
125861,0.08227580731572896
125862,0.10609340197287577
125863,0.07237438948007069
125864,0.01286784966223203
125865,0.04388513159171114
125866,0.1872781865307557
125867,0.23391558083552544
125868,0.11198280215467983
125869,0.10974892873540247
125870,0.14647191083596126
125871,0.23201601215403392
125872,0.32282590974211683
125873,0.04443227098780261
125874,0.07058782930651905
125875,0.010663987252466138
125876,0.08475693144904706
125877,0.33175716837281816
125878,0.2066415062897947
125879,0.05708730260295152
125880,0.2685954234907991
125881,0.8707913200175748
125882,0.009333834075777566
125883,0.13244710679901675
125884,0.05005167102442454
125885,0.03266492043564524
125886,0.0014601870324443343
125887,0.13086696472965825
125888,0.19076206930403944
125889,0.2059776847387696
125890,0.12135330931314452
125891,0.18473711297350395
125892,0.06295761244393654
125893,0.5459801764030989
125894,0.24565717467329867
125895,0.21606170890979878
125896,0.1372691149393722
125897,0.06885538229927642
125898,0.09698061311739785
125899,0.008433675409807707
125900,0.33771997778727547
125901,0.11600190693842197
125902,0.13688489889289807
125903,0.048329649475495014
125904,0.0512972566352254
125905,0.10910644783607738
125906,0.05405418784993583
125907,0.1075664179796954
125908,0.06676534193367023
125909,0.11924155304670406
125910,0.29195083621286205
125911,0.08503184975298855
125912,0.09963972815396777
125913,0.4101292866117698
125914,0.04774013478476262
125915,0.030065915030039397
125916,0.8592783029109808
125917,0.09063203267244685
125918,0.01972388311203772
125919,0.14595686129299526
125920,0.07137224161943453
125921,0.09251996475063648
125922,0.14691555662945194
125923,0.06917780207626369
125924,0.010299304581596327
125925,0.052900706578695014
125926,0.09572623235531921
125927,0.07270919973764577
125928,0.04049850856726963
125929,0.1114375873480029
125930,0.0979536730899038
125931,0.19091407441021835
125932,0.01619846805883427
125933,0.026416105714606744
125934,0.00983913484607105
125935,0.5473053346509743
125936,0.1802254187384035
125937,0.004095694827737974
125938,0.09753485664866511
125939,0.019007704259863718
125940,0.024253477183881465
125941,0.1585332188087517
125942,0.08280730965162482
125943,0.07152316717878916
125944,0.028889444345002686
125945,0.07181371598021809
125946,0.038070411223369904
125947,0.09772286471836313
125948,0.11473713851082
125949,0.09950672143092268
125950,0.08334976354370836
125951,0.14230337624016265
125952,0.32961955302722246
125953,0.14385562167400923
125954,0.07075560059612943
125955,0.09660847350305737
125956,0.030630736657498114
125957,0.8154365516972347
125958,0.024650214908803106
125959,0.07941402696398184
125960,0.2629406269309716
125961,0.08677284049127179
125962,0.05182179540391468
125963,0.004532798090659296
125964,0.018239691178096783
125965,0.17788401376116528
125966,0.10907188649135939
125967,0.07467554740792066
125968,0.013074280809211733
125969,0.03628806539973366
125970,0.049880056045349876
125971,0.04511392431018603
125972,0.06540975114935944
125973,0.07286569481754815
125974,0.11194341223040535
125975,0.12909968603619978
125976,0.010984079080705308
125977,0.19670286518117883
125978,0.10773034527099776
125979,0.18893005870971136
125980,0.07782199774875483
125981,0.21447411884030615
125982,0.7091633922691797
125983,0.1922159942736972
125984,0.15882946884714075
125985,0.0805447501313219
125986,0.22440010181356976
125987,0.1750520193312879
125988,0.07419676581720931
125989,0.20019849127098682
125990,0.1543448759212094
125991,0.01063521821326403
125992,0.2400839361105838
125993,0.010716606919153888
125994,0.3720779446004774
125995,0.16723653233624186
125996,0.2702436911201269
125997,0.043767648779736636
125998,0.13354791913716363
125999,0.11574178716507552
126000,0.5589445748944123
126001,0.03988529488934426
126002,0.07631029102725635
126003,0.179090893219347
126004,0.225467823512057
126005,0.0631907428193898
126006,0.17859157925272812
126007,0.044309720561651736
126008,0.10515126201365084
126009,0.3889572319280558
126010,0.09943166558181801
126011,0.5531821824350978
126012,0.01967045591721957
126013,0.1731301716786952
126014,0.12541011743218886
126015,0.10250487314993156
126016,0.13631584571029523
126017,0.2324586019848329
126018,0.1918659224671702
126019,0.14459321985375825
126020,0.09602226110930585
126021,0.03022507827611541
126022,9.900988154236131e-05
126023,0.009397318990027385
126024,0.05534412280676217
126025,0.08717947796669505
126026,0.017916950554795648
126027,0.07395240646049289
126028,0.15985163700352312
126029,0.2749859226045177
126030,0.26617115843460887
126031,0.12146570199925255
126032,0.017557398615435336
126033,0.036985524308451694
126034,0.06080042988619479
126035,0.10111767927219176
126036,0.04970690333933293
126037,0.005895241503137494
126038,0.36571787486084106
126039,0.10257113598296852
126040,0.41735722326806485
126041,0.018523788120883528
126042,0.89615855062471
126043,0.08794050910499358
126044,0.05850341626922417
126045,0.14198445391001868
126046,0.030149860580080914
126047,0.03916497234870976
126048,0.028587658225239638
126049,0.3071202123850183
126050,0.025833346858006315
126051,0.005516376950644348
126052,0.2260184925233066
126053,0.28398780632867415
126054,0.14251619353136274
126055,0.057471098538088766
126056,0.06121978588197369
126057,0.29816575494153436
126058,0.008353767915333116
126059,0.0855780608374134
126060,0.020978802582208585
126061,0.1448899011289099
126062,0.009017468593510228
126063,0.06054134408426371
126064,0.4436405423027041
126065,0.9580508776927372
126066,0.22567654018049652
126067,0.5988828285346978
126068,0.3726193015147691
126069,0.4524048253272761
126070,0.06373488112385278
126071,0.4098482569415078
126072,0.14470951681084882
126073,0.20776137742950987
126074,0.07777500822132474
126075,0.0369091951482035
126076,0.2533411667821532
126077,0.31610704059803457
126078,0.05197162708540839
126079,0.013273165049887374
126080,0.03532495259981404
126081,0.17198501104542255
126082,0.2990876063368447
126083,0.17885657461890733
126084,0.11234934131215542
126085,0.11968741213853656
126086,0.15962847052633658
126087,0.01057780990723971
126088,0.0606103682637834
126089,0.2076287686156562
126090,0.060983501963605836
126091,0.08051049820796614
126092,0.2974130665947931
126093,0.07983929519848933
126094,0.09721879539618239
126095,0.15619599199562664
126096,0.15846924924593225
126097,0.2229392839504058
126098,0.027770448778036746
126099,0.20367348682656228
126100,0.10150450960123497
126101,0.014393926940977058
126102,0.3345771272893415
126103,0.016763008073961895
126104,0.5904025345174119
126105,0.05862100925559778
126106,0.1700351844850716
126107,0.12970150537897007
126108,0.09860655164507806
126109,0.12588193316619128
126110,0.03935425886783613
126111,0.159232670313292
126112,0.8362411744720806
126113,0.2696251517491304
126114,0.3185518941853138
126115,0.29841684978247845
126116,0.18348713603958827
126117,0.1542222328939074
126118,0.004487699941010811
126119,0.043098936462891056
126120,0.05915092337001066
126121,0.11774999204102686
126122,0.24652875070060606
126123,0.06875383724328356
126124,0.13783678974115296
126125,0.023762512706772407
126126,0.059954176549783356
126127,0.22158240045168023
126128,0.020594624841996517
126129,0.10290063131650716
126130,0.23521801724895813
126131,0.004808050245949401
126132,0.08921087505063223
126133,0.1995703993495776
126134,0.10774726936458728
126135,0.07500620914309528
126136,0.22149169308550196
126137,0.037486771692522194
126138,0.04088389902201748
126139,0.21191384010898573
126140,0.5853318307721145
126141,0.3867823390038788
126142,0.018250120332445174
126143,0.012825129519841308
126144,0.11767321217109483
126145,0.20473782298618343
126146,0.03198508135123569
126147,0.09730702125164034
126148,0.03581303679851335
126149,0.001452182645835224
126150,0.11338501520124274
126151,0.03929998222189198
126152,0.07695543348017592
126153,0.06827349269322643
126154,0.045663997581513904
126155,0.042521463155345385
126156,0.06959529870985844
126157,0.1235120701571221
126158,0.21694179666931646
126159,0.14779086944349631
126160,0.07991493009207866
126161,0.2714017323529493
126162,0.068317742996614
126163,0.11979861982913337
126164,0.04382030499699276
126165,0.5037447218458968
126166,0.01667026600825939
126167,0.00807145478185263
126168,0.04750892100074847
126169,0.16416702235419192
126170,0.28190959562198403
126171,0.32410692426749854
126172,0.03688215447983978
126173,0.18536903755894119
126174,0.08659442242201751
126175,0.02763167841861907
126176,0.047995321055256994
126177,0.1009608127502561
126178,0.35698848394977106
126179,0.07789541523108513
126180,0.37171565145612245
126181,0.04772989580275771
126182,0.16724829718517298
126183,0.015357756297848758
126184,0.08302918422503601
126185,0.4807044446268956
126186,0.038390796638518986
126187,0.7727176685287765
126188,0.22743280565334395
126189,0.004077679877934445
126190,0.233652070430693
126191,0.01648793527114432
126192,0.31670471977420206
126193,0.09962519691058164
126194,0.17159989672203335
126195,0.06756732900583642
126196,0.09958451361437054
126197,0.12968018088673497
126198,0.0035097488233829144
126199,0.19854140219696398
126200,0.07760678153653913
126201,0.09087060388928311
126202,0.20487060683403452
126203,0.1656601619982598
126204,0.04663497272796014
126205,0.27432876312666926
126206,0.11284901704915876
126207,0.31858245599825225
126208,0.16116487798142443
126209,0.26162193983969606
126210,0.1940990164757093
126211,0.14746917118357317
126212,0.07156156552516074
126213,0.1096371916994992
126214,0.15974572228358075
126215,0.04231946965383974
126216,0.002610041194493969
126217,0.03453211180126957
126218,0.03691614298749744
126219,0.8174470423634154
126220,0.14101128948147343
126221,0.06610551153902505
126222,0.25485725384272845
126223,0.020612918713919227
126224,0.03991983419592239
126225,0.4455567663164856
126226,0.21604804539067518
126227,0.08597728273990676
126228,0.0246740578361105
126229,0.09050069705533727
126230,0.01276841968913782
126231,0.006951458514038841
126232,0.03137614665843656
126233,0.07027443653672401
126234,0.011858440562396884
126235,0.06622805982660147
126236,0.002225188363456837
126237,0.16534852474830838
126238,0.3048795814685478
126239,0.02220891422758602
126240,0.130607826713221
126241,0.09849081379348759
126242,0.07972418553887754
126243,0.5306152877631188
126244,0.04829866399531715
126245,0.1817186527218448
126246,0.17012366521165492
126247,0.2778736972646593
126248,0.06616192890110997
126249,0.08052893881077365
126250,0.1102909637989119
126251,0.17520741151179742
126252,0.030118814756127443
126253,0.215349301291274
126254,0.13783139490097537
126255,0.023354648624763726
126256,0.10270397804747132
126257,0.020202299697297026
126258,0.033389216692313824
126259,0.2509862170630675
126260,0.20601067404849227
126261,0.12113839084028415
126262,0.03312321481823211
126263,0.07836334243962284
126264,0.0871009439757056
126265,0.09433098962249623
126266,0.02945424730806422
126267,0.26693053786603954
126268,0.3132891125611892
126269,0.040515907848752565
126270,0.013358286980836437
126271,0.27614327346433243
126272,0.04032879907072932
126273,0.06656664369714811
126274,0.01746101269059207
126275,0.19541182957318753
126276,0.4109675387831188
126277,0.20630462312062298
126278,0.23305526825292192
126279,0.10040686413596361
126280,0.08470176416468905
126281,0.10016564652041082
126282,0.11834141209821221
126283,0.08242028405770933
126284,0.8639295500700894
126285,0.04533173641184494
126286,0.043345731783214415
126287,0.03658556731945842
126288,0.05747677684670255
126289,0.5122224312494188
126290,0.07609833460350941
126291,0.22272284705754122
126292,0.15233392460859366
126293,0.40470696122624217
126294,0.07142781430044526
126295,0.04805362103149198
126296,0.07827957612594896
126297,0.012670143753397102
126298,0.04397595123424889
126299,0.4922762390423037
126300,0.1016752806955777
126301,0.0666707096536449
126302,0.021151534360056852
126303,0.03752358141450026
126304,0.13108760197490507
126305,0.010474961932175803
126306,0.23279428731949348
126307,0.06328980357168151
126308,0.15189470306419625
126309,0.027300829792890346
126310,0.13694733653341243
126311,0.001225025476116604
126312,0.41012225039068584
126313,0.57813059028115
126314,0.2264170209767027
126315,0.2932117432393201
126316,0.4742231445981835
126317,0.6709462412761024
126318,0.5380841221880274
126319,0.1632371813050476
126320,0.03692557467443489
126321,0.10246590927375346
126322,0.010225717838768592
126323,0.10720101376813615
126324,0.013052843275969039
126325,0.11490506020380895
126326,0.06926465519761033
126327,0.08317333877353662
126328,0.03904659400375844
126329,0.07344451005944658
126330,0.4753571943248247
126331,0.06661418443489553
126332,0.28062464091682127
126333,0.4753486908238977
126334,0.2508492841372542
126335,0.008620831504822807
126336,0.22631086059007985
126337,0.08305288924973149
126338,0.11104202411579066
126339,0.05933262190167101
126340,0.0056322638128449365
126341,0.3868208090826578
126342,0.47295185235882375
126343,0.042945889497258576
126344,0.08845863118134194
126345,0.04420555285831031
126346,0.15028852786729593
126347,0.0838310341877955
126348,0.13484741073262443
126349,0.6823980519929184
126350,0.09432336981889537
126351,0.042875900369146826
126352,0.045079295082314966
126353,0.14676215730473874
126354,0.31492791465060876
126355,0.016606935333153112
126356,0.08333949458575662
126357,0.14727074945180965
126358,0.7867069300253262
126359,0.3814546406689937
126360,0.24995480124267208
126361,0.5993800058517453
